index,age_yr,age_class,ppt_mm,GSppt_mm,GSinvkT,AinvkT,GSinvBoltzT,AinvBoltzT,lgs_mo,biomass_gm2,anpp_gm2y,ln_biomass,ln_npp,alpha,npp_gs,ln_npp_gs,npp_M,ln_npp_M,npp_gs_M,ln_npp_gs_M,T_gs,T_ma
172,25,0-40,107.5,107.5,39.93106899,39.93106899,39.94905849,39.94905849,12,15445,1854,9.645040605,7.525100746,0.995,154.5,5.040194096,0.125969602,-2.071714656,0.010497467,-4.556621306,17.475,17.475
173,25,0-40,92.1,92.1,40.36159265,40.36159265,40.38446374,40.38446374,12,9041,1123,9.109525067,7.023758955,0.995,93.58333333,4.538852305,0.130000304,-2.040218487,0.010833359,-4.525125136,14.375,14.375
174,25,0-40,96.9,72,40.11164327,40.62771045,40.12987233,40.66220379,9,11372,1173,9.338909473,7.067319849,0.995,130.3333333,4.870095271,0.108078758,-2.224895077,0.012008751,-4.422119654,16.16666667,12.49166667
175,26,0-40,702.4,672.9,39.98265952,41.20716174,39.99509989,41.27363974,7,4904,580,8.497806478,6.363028104,0.995,82.85714286,4.417117954,0.123404298,-2.092289342,0.017629185,-4.038199491,17.1,8.475
176,26,0-40,550.2,525.8,39.8434257,41.10741893,39.8558528,41.17813311,7,8156,922,9.006509132,6.826545224,0.995,131.7142857,4.880635075,0.118252707,-2.134931362,0.016893244,-4.080841512,18.11428571,9.158333333
177,26,0-40,684.6,654,40.17843484,41.42042269,40.19104781,41.48829783,7,10417,1146,9.251194366,7.044032897,0.995,163.7142857,5.098122748,0.115220742,-2.160905497,0.016460106,-4.106815646,15.68571429,7.025
178,26,0-40,517,492.6,39.92567197,41.26821844,39.94126867,41.34861672,7,7785,799,8.959954084,6.683360946,0.995,114.1428571,4.737450797,0.107335765,-2.231793368,0.015333681,-4.177703517,17.51428571,8.058333333
179,26,0-40,656.3,542.1,40.168104,42.06222155,40.17346954,42.15637986,5,14124,1836,9.555630757,7.515344571,0.995,367.2,5.905906659,0.136353018,-1.992508032,0.027270604,-3.601945945,15.76,2.75
180,26,0-40,632.1,497.9,40.27125282,41.76201137,40.27463902,41.81731368,5,11999,1363,9.392578592,7.217443432,0.995,272.6,5.608005519,0.119054695,-2.128172267,0.023810939,-3.73761018,15.02,4.733333333
181,26,0-40,819.5,673.2,40.8122628,41.4957101,40.81394603,41.5097652,6,8153,997,9.006141237,6.90475077,0.995,166.1666667,5.112991301,0.127918778,-2.056359761,0.021319796,-3.84811923,11.2,6.516666667
182,26,0-40,1356.7,1356.7,40.03783656,40.03783656,40.06122375,40.06122375,12,11118,1336,9.316320696,7.197435354,0.995,111.3333333,4.712528704,0.125895417,-2.072303738,0.010491285,-4.557210388,16.7,16.7
183,26,0-40,1883.2,1883.2,40.19036165,40.19036165,40.21210372,40.21210372,12,15415,1854,9.64309634,7.525100746,0.995,154.5,5.040194096,0.126213531,-2.069780112,0.010517794,-4.554686762,15.6,15.6
184,26,0-40,83.5,83.5,40.31835643,40.31835643,40.34314206,40.34314206,12,8569,969,9.055906319,6.876264612,0.995,80.75,4.391357962,0.118320034,-2.134362175,0.009860003,-4.619268825,14.68333333,14.68333333
185,26,0-40,121.7,84,40.2321613,40.94425588,40.2457068,40.98060617,8,6426,1137,8.76810754,7.036148494,0.995,142.125,4.956706952,0.184867023,-1.688118508,0.023108378,-3.76756005,15.3,10.28333333
186,26,0-40,1812.6,1812.6,40.0816265,40.0816265,40.10319901,40.10319901,12,8500,874,9.047821442,6.773080376,0.995,72.83333333,4.288173726,0.107581997,-2.22950196,0.008965166,-4.714408609,16.38333333,16.38333333
187,27,0-40,696.8,652.3,39.91561779,40.75493214,39.93457676,40.80632445,8,7273,864,8.89192414,6.761572769,0.995,108,4.682131227,0.124196319,-2.085891751,0.01552454,-4.165333292,17.5875,11.6
188,27,0-40,584.6,535.3,40.39219774,41.51674063,40.40306184,41.57221661,7,3210,348,8.074026216,5.85220248,0.995,49.71428571,3.906292331,0.112877332,-2.181453605,0.016125333,-4.127363754,14.15714286,6.375
189,27,0-40,1159.7,1159.7,40.1555949,40.1555949,40.18233114,40.18233114,12,6575,791,8.791029857,6.673297968,0.995,65.91666667,4.188391318,0.12571011,-2.07377674,0.010475842,-4.55868339,15.85,15.85
190,27,0-40,666.5,552.8,40.01574748,42.05587024,40.02151508,42.16428692,5,15159,1889,9.626349694,7.543802868,0.995,377.8,5.934364955,0.130756943,-2.034415078,0.026151389,-3.64385299,16.86,2.791666667
191,27,0-40,712.1,640.4,40.65905978,41.72072354,40.66923423,41.7699246,7,6534,773,8.784774592,6.650279049,0.995,110.4285714,4.7043689,0.123616448,-2.090571671,0.017659493,-4.03648182,12.27142857,5.008333333
192,27,0-40,1685.6,1685.6,39.8465201,39.8465201,39.8715523,39.8715523,12,17346,2191,9.761117211,7.69211334,0.995,182.5833333,5.20720669,0.132629164,-2.020198286,0.01105243,-4.505104935,18.09166667,18.09166667
193,27,0-40,85.6,85.6,40.37329403,40.37329403,40.40009298,40.40009298,12,8501,946,9.047939083,6.852242569,0.995,78.83333333,4.367335919,0.116430958,-2.150456818,0.00970258,-4.635363468,14.29166667,14.29166667
194,28,0-40,674.5,601.2,40.07536493,41.09286291,40.0848697,41.13877202,7,3347,352,8.115819701,5.863631176,0.995,50.28571429,3.917721027,0.109524235,-2.211609427,0.015646319,-4.157519576,16.42857143,9.258333333
195,28,0-40,641.6,572.2,39.91782437,40.93703425,39.92733724,40.98330439,7,1979,211,7.590346946,5.351858133,0.995,30.14285714,3.405947984,0.110743664,-2.200537077,0.015820523,-4.146447226,17.57142857,10.33333333
196,28,0-40,577.5,462,40.65499011,42.22931228,40.65857022,42.28997388,5,5218,550,8.559869466,6.309918278,0.995,110,4.700480366,0.110013539,-2.20715184,0.022002708,-3.816589753,12.3,1.658333333
197,28,0-40,625.2,490.9,40.26007607,42.06349204,40.26509486,42.14606772,5,7496,802,8.922124824,6.687108608,0.995,160.4,5.077670695,0.111871365,-2.190405592,0.022374273,-3.799843504,15.1,2.741666667
198,28,0-40,383.1,366.7,40.05362941,41.37366027,40.06877068,41.45060228,7,10360,542,9.245707516,6.295266001,0.995,77.42857143,4.349355852,0.054791896,-2.904212977,0.007827414,-4.850123126,16.58571429,7.341666667
199,28,0-40,1629.7,1563.2,40.05793871,40.20776761,40.08551968,40.23947914,11,15350,1785,9.638870753,7.487173694,0.995,162.2727273,5.089278421,0.12202825,-2.103502705,0.011093477,-4.501397978,16.55454545,15.475
200,28,0-40,99.9,99.9,39.61979092,39.61979092,39.63941291,39.63941291,12,11014,1196,9.30692247,7.086737935,0.995,99.66666667,4.601831285,0.113761637,-2.173649923,0.009480136,-4.658556573,19.75833333,19.75833333
201,28,0-40,90.1,90.1,40.00907953,40.00907953,40.03535693,40.03535693,12,11395,1223,9.340929942,7.109062136,0.995,101.9166667,4.624155486,0.112459384,-2.185163156,0.009371615,-4.670069806,16.90833333,16.90833333
202,28,0-40,87.3,87.3,40.36276248,40.36276248,40.38905253,40.38905253,12,9059,1059,9.111514018,6.965080346,0.995,88.25,4.480173696,0.122349191,-2.100876102,0.010195766,-4.585782752,14.36666667,14.36666667
203,28,0-40,79.6,79.6,40.42134074,40.42134074,40.44668507,40.44668507,12,10793,1264,9.286653055,7.142036575,0.995,105.3333333,4.657129925,0.122679107,-2.098183215,0.010223259,-4.583089865,13.95,13.95
204,28,0-40,99.5,99.5,40.01597745,40.01597745,40.04379946,40.04379946,12,19115,2117,9.858228646,7.657755271,0.995,176.4166667,5.172848621,0.116346528,-2.151182232,0.009695544,-4.636088882,16.85833333,16.85833333
205,28,0-40,99.1,74.2,39.82107339,40.33937869,39.83963287,40.37446092,9,21882,2168,9.99341966,7.681560363,0.995,240.8888889,5.484335785,0.10415322,-2.261892199,0.01157258,-4.459116777,18.27777778,14.53333333
206,28,0-40,1096.8,1058.3,40.23061161,40.71084957,40.2466368,40.7407789,9,9100,958,9.116029693,6.864847778,0.995,106.4444444,4.667623201,0.1101842,-2.205601766,0.012242689,-4.402826343,15.31111111,11.90833333
207,29,0-40,640.9,579.4,40.2261846,41.27922786,40.23619847,41.328296,7,3562,368,8.178077464,5.908082938,0.995,52.57142857,3.962172789,0.107624804,-2.229104138,0.015374972,-4.175014287,15.34285714,7.983333333
208,29,0-40,610.3,553.8,40.12881591,41.17791866,40.13869404,41.22666086,7,4134,425,8.32700074,6.052089169,0.995,60.71428571,4.10617902,0.107176683,-2.233276568,0.015310955,-4.179186717,16.04285714,8.675
209,29,0-40,560.1,518.1,40.83688248,41.77453897,40.84558692,41.81281246,7,7007,753,8.854664928,6.624065228,0.995,107.5714286,4.678155079,0.112328645,-2.186326376,0.016046949,-4.132236525,11.02857143,4.65
210,29,0-40,667.2,600.9,40.27804174,41.32087209,40.28799145,41.36900083,7,4570,531,8.427268484,6.274762021,0.995,75.85714286,4.328851872,0.121193102,-2.11037012,0.0173133,-4.056280269,14.97142857,7.7
211,29,0-40,1797,1797,39.94481344,39.94481344,39.96911644,39.96911644,12,20546,2240,9.930421554,7.714231145,0.995,186.6666667,5.229324495,0.11457355,-2.166538301,0.009547796,-4.651444951,17.375,17.375
212,29,0-40,1689.1,1689.1,40.2275126,40.2275126,40.25340235,40.25340235,12,8650,848,9.0653146,6.742880636,0.995,70.66666667,4.257973986,0.102580503,-2.277107391,0.008548375,-4.762014041,15.33333333,15.33333333
213,29,0-40,1299.3,1299.3,40.07931938,40.07931938,40.10830147,40.10830147,12,18347,1782,9.817221352,7.485491608,0.995,148.5,5.000584958,0.102014161,-2.282643638,0.00850118,-4.767550287,16.4,16.4
214,29,0-40,1883.2,1883.2,40.19036165,40.19036165,40.21210372,40.21210372,12,20030,2020,9.904986429,7.61085279,0.995,168.3333333,5.125946141,0.105968997,-2.244608706,0.00883075,-4.729515356,15.6,15.6
215,29,0-40,1670.2,1603.5,40.03909235,40.18804199,40.06646928,40.21949277,11,19459,2030,9.876064967,7.615791072,0.995,184.5454545,5.217895799,0.109602667,-2.21089357,0.009963879,-4.608788843,16.69090909,15.61666667
216,29,0-40,903.1,807.7,40.32402694,41.1767011,40.33225513,41.20905715,7,9288,1354,9.136478523,7.210818453,0.995,193.4285714,5.264908304,0.152593512,-1.879977677,0.021799073,-3.825887826,14.64285714,8.683333333
217,29,0-40,1305.5,1305.5,40.15327925,40.15327925,40.18039951,40.18039951,12,6597,729,8.794370279,6.591673732,0.995,60.75,4.106767082,0.115472289,-2.158724696,0.009622691,-4.643631346,15.86666667,15.86666667
218,30,0-40,175.1,114,40.31202068,41.85992639,40.32793607,41.963158,7,5193,751,8.555066844,6.621405652,0.995,107.2857143,4.675495503,0.15093804,-1.890885858,0.021562577,-3.836796007,14.72857143,4.083333333
219,30,0-40,591.5,538.2,40.03980998,41.08680094,40.04964264,41.13542428,7,3449,344,8.145839613,5.840641657,0.995,49.14285714,3.894731508,0.103885208,-2.264468757,0.014840744,-4.210378907,16.68571429,9.3
220,30,0-40,583.4,533.4,40.40425181,41.52540646,40.41514293,41.5806722,7,5272,818,8.570165076,6.706862337,0.995,116.8571429,4.760952188,0.161952546,-1.820451914,0.023136078,-3.766362063,14.07142857,6.316666667
221,30,0-40,625.4,493.8,40.34405328,41.86496005,40.34752791,41.92262402,5,16061,1149,9.684149252,7.046647278,0.995,229.8,5.437209365,0.075088998,-2.589081228,0.0150178,-4.19851914,14.5,4.05
222,30,0-40,486.4,465.2,39.54858376,40.72990059,39.56024729,40.7920066,7,5645,853,8.638525477,6.748759547,0.995,121.8571429,4.802849398,0.157776895,-1.846573302,0.022539556,-3.792483451,20.28571429,11.775
223,30,0-40,625.2,490.9,40.26007607,42.06349204,40.26509486,42.14606772,5,7339,685,8.900957873,6.529418838,0.995,137,4.919980926,0.097584731,-2.327034245,0.019516946,-3.936472157,15.1,2.741666667
224,30,0-40,647.1,619.2,39.95512799,41.19253501,39.96742296,41.26014947,7,10584,1056,9.267098706,6.962243464,0.995,150.8571429,5.016333315,0.104505064,-2.258519748,0.014929295,-4.204429897,17.3,8.575
225,30,0-40,637.3,590.4,39.97233075,40.76089656,39.98985858,40.80661975,8,5918,821,8.685753833,6.710523109,0.995,102.625,4.631081568,0.144886884,-1.931801954,0.01811086,-4.011243496,17.175,11.55833333
226,30,0-40,668.7,607.8,39.96102441,41.02748817,39.97100377,41.07782266,7,6123,644,8.719807451,6.467698726,0.995,92,4.521788577,0.109864259,-2.208509688,0.015694894,-4.154419837,17.25714286,9.708333333
227,30,0-40,574.2,526,40.43240598,41.61475111,40.44404932,41.67628077,7,4834,699,8.483429561,6.549650742,0.995,99.85714286,4.603740593,0.150866239,-1.891361671,0.02155232,-3.83727182,13.87142857,5.716666667
228,30,0-40,465.7,403.9,40.3861734,42.17559681,40.39068754,42.25639407,5,9301,1052,9.1378772,6.958448393,0.995,210.4,5.349010481,0.118393741,-2.133739421,0.023678748,-3.743177333,14.2,2.008333333
229,30,0-40,856,680.4,39.96338347,41.88510681,39.96888497,41.98267842,5,8520,991,9.05017162,6.898714534,0.995,198.2,5.289276622,0.121698789,-2.106206227,0.024339758,-3.71564414,17.24,3.916666667
230,30,0-40,823.2,656.9,39.91664749,41.83980384,39.92218,41.93696469,5,16300,1860,9.698920387,7.528331767,0.995,372,5.918893854,0.119780543,-2.122094018,0.023956109,-3.731531931,17.58,4.216666667
231,30,0-40,690,626.1,40.39420625,41.46976061,40.40432403,41.5204251,7,9944,1052,9.204724633,6.958448393,0.995,150.2857143,5.012538244,0.110775171,-2.200252617,0.015825024,-4.146162766,14.14285714,6.691666667
232,30,0-40,166.2,129.6,39.53511059,41.03111465,39.55079871,41.13198904,7,8398,794,9.035748861,6.677083461,0.995,113.4285714,4.731173312,0.098915764,-2.313486656,0.014130823,-4.259396805,20.38571429,9.683333333
233,30,0-40,1789.8,1789.8,39.8659118,39.8659118,39.89026121,39.89026121,12,14221,1609,9.562475024,7.383368147,0.995,134.0833333,4.898461497,0.118683558,-2.131294502,0.009890297,-4.616201152,17.95,17.95
234,30,0-40,1643.3,1643.3,39.90475188,39.90475188,39.92850596,39.92850596,12,24648,2777,10.11245104,7.929126487,0.995,231.4166667,5.444219838,0.118509483,-2.132762298,0.00987579,-4.617668948,17.66666667,17.66666667
235,30,0-40,1088.9,1088.9,40.16601861,40.16601861,40.19007489,40.19007489,12,15625,1481,9.656627475,7.300472814,0.995,123.4166667,4.815566164,0.099472752,-2.307871523,0.008289396,-4.792778173,15.775,15.775
236,30,0-40,1408.9,1408.9,40.17412968,40.17412968,40.19508244,40.19508244,12,14217,1565,9.562193711,7.355641103,0.995,130.4166667,4.870734453,0.115470333,-2.158741639,0.009622528,-4.643648289,15.71666667,15.71666667
237,30,0-40,1244.5,1222.7,40.33385557,40.46950194,40.35570014,40.49473699,11,8099,774,8.999495876,6.651571874,0.995,70.36363636,4.253676601,0.099965863,-2.302926523,0.009087806,-4.700821796,14.57272727,13.60833333
238,30,0-40,1247.5,1247.5,40.19964295,40.19964295,40.22447742,40.22447742,12,9765,1066,9.186559843,6.971668605,0.995,88.83333333,4.486761955,0.114296602,-2.168958439,0.009524717,-4.653865089,15.53333333,15.53333333
239,30,0-40,1460.7,1460.7,40.07470593,40.07470593,40.09993623,40.09993623,12,11870,1306,9.381769488,7.17472431,0.995,108.8333333,4.68981766,0.1153094,-2.16013633,0.009609117,-4.64504298,16.43333333,16.43333333
240,30,0-40,1401,1401,40.15443704,40.15443704,40.17995792,40.17995792,12,10246,1131,9.234642664,7.030857476,0.995,94.25,4.545950826,0.115600849,-2.157611975,0.009633404,-4.642518625,15.85833333,15.85833333
241,30,0-40,1402.1,1402.1,39.89446332,39.89446332,39.91275527,39.91275527,12,8491,817,9.046762058,6.705639095,0.995,68.08333333,4.220732445,0.100671841,-2.295889153,0.00838932,-4.780795803,17.74166667,17.74166667
242,30,0-40,1453.9,1453.9,39.94023091,39.94023091,39.95956145,39.95956145,12,13797,1326,9.532206456,7.189922171,0.995,110.5,4.705015521,0.100799362,-2.294623253,0.008399947,-4.779529903,17.40833333,17.40833333
243,30,0-40,1381.7,1381.7,39.92305576,39.92305576,39.94309647,39.94309647,12,7549,736,8.929170383,6.601230119,0.995,61.33333333,4.116323469,0.101947795,-2.283294412,0.00849565,-4.768201062,17.53333333,17.53333333
244,30,0-40,1331.3,1331.3,39.97692066,39.97692066,39.99688189,39.99688189,12,15904,1562,9.674325929,7.35372233,0.995,130.1666667,4.868815681,0.103081848,-2.272231969,0.008590154,-4.757138619,17.14166667,17.14166667
245,30,0-40,1331.3,1331.3,39.97692066,39.97692066,39.99688189,39.99688189,12,8491,932,9.046762058,6.837332815,0.995,77.66666667,4.352426165,0.114842296,-2.164195433,0.009570191,-4.649102083,17.14166667,17.14166667
246,30,0-40,1325.8,1325.8,40.07585919,40.07585919,40.10344834,40.10344834,12,16843,1865,9.731690419,7.531016332,0.995,155.4166667,5.046109682,0.116249605,-2.152015635,0.009687467,-4.636922285,16.425,16.425
247,30,0-40,1198.5,1198.5,40.40843894,40.40843894,40.43238103,40.43238103,12,13556,1487,9.514584533,7.304515946,0.995,123.9166667,4.819609297,0.115037667,-2.162495664,0.009586472,-4.647402313,14.04166667,14.04166667
248,30,0-40,1127,1127,40.40843894,40.40843894,40.4332447,40.4332447,12,8041,876,8.992308733,6.775366091,0.995,73,4.290459441,0.113951644,-2.171981098,0.00949597,-4.656887748,14.04166667,14.04166667
249,30,0-40,904.4,761.5,40.65295558,41.1864436,40.65564843,41.19857322,7,13211,1135,9.488805095,7.03438793,0.995,162.1428571,5.088477781,0.090087565,-2.406973139,0.012869652,-4.352883289,12.31428571,8.616666667
250,30,0-40,1048.4,1032.6,40.35425615,40.44247056,40.36259002,40.4522834,11,10944,939,9.30054664,6.844815479,0.995,85.36363636,4.446920206,0.08988462,-2.409228427,0.008171329,-4.8071237,14.42727273,13.8
251,30,0-40,1027.9,1027.9,40.31718917,40.31718917,40.32686179,40.32686179,12,15198,1306,9.628919119,7.17472431,0.995,108.8333333,4.68981766,0.090170747,-2.406050214,0.007514229,-4.890956864,14.69166667,14.69166667
252,30,0-40,96.9,96.9,40.24378774,40.24378774,40.27201357,40.27201357,12,9962,1084,9.206533134,6.988413182,0.995,90.33333333,4.503506532,0.113939544,-2.172087286,0.009494962,-4.656993936,15.21666667,15.21666667
253,30,0-40,95.7,95.7,40.20080342,40.20080342,40.23006344,40.23006344,12,13847,1484,9.535823882,7.302496424,0.995,123.6666667,4.817589774,0.112404834,-2.185648339,0.009367069,-4.670554988,15.525,15.525
254,30,0-40,85.8,85.8,40.22635059,40.22635059,40.2531008,40.2531008,12,15517,1049,9.649691476,6.955592608,0.995,87.41666667,4.470685959,0.070944996,-2.64585041,0.005912083,-5.13075706,15.34166667,15.34166667
255,30,0-40,106.7,80.2,39.69998378,40.2321613,39.71909654,40.26890088,9,15976,1498,9.678842875,7.311886164,0.995,166.4444444,5.114661587,0.098414956,-2.318562497,0.010934995,-4.515787074,19.16666667,15.3
256,30,0-40,93,93,40.1706531,40.1706531,40.19577697,40.19577697,12,22494,2299,10.02100389,7.740229525,0.995,191.5833333,5.255322875,0.107456481,-2.230669342,0.008954707,-4.715575992,15.74166667,15.74166667
257,30,0-40,89.7,89.7,40.25542091,40.25542091,40.28237061,40.28237061,12,11663,1155,9.364176717,7.051855623,0.995,96.25,4.566948973,0.103778111,-2.26550021,0.008648176,-4.75040686,15.13333333,15.13333333
258,30,0-40,89.3,82.3,40.35298051,40.49185948,40.37552535,40.51799009,11,15262,1604,9.633121358,7.380255788,0.995,145.8181818,4.982360516,0.11028361,-2.204699963,0.010025783,-4.602595235,14.43636364,13.45
259,30,0-40,1190.9,1126.2,40.45970378,40.95027586,40.47615506,40.98122772,9,7754,904,8.955964118,6.80682936,0.995,100.4444444,4.609604783,0.121924298,-2.104354937,0.013547144,-4.301579515,13.67777778,10.24166667
260,30,0-40,833.1,829.1,40.19162703,40.33236883,40.21435464,40.35884096,11,8128,694,9.00307017,6.542471961,0.995,63.09090909,4.144576688,0.089315266,-2.415582858,0.00811957,-4.813478131,15.59090909,14.58333333
261,31,0-40,459.4,309.5,40.33937869,43.25101035,40.34015751,43.40876977,3,9375,999,9.145801851,6.906754779,0.995,333,5.80814249,0.111546017,-2.193318063,0.037182006,-3.291930352,14.53333333,-4.833333333
262,31,0-40,625.4,568.7,40.5960713,41.73572785,40.60706022,41.7924598,7,15546,1452,9.65155865,7.280697195,0.995,207.4285714,5.334787046,0.098018047,-2.322603661,0.014002578,-4.26851381,12.71428571,4.908333333
263,31,0-40,523.6,483.9,40.28203629,41.4376776,40.29324983,41.49651108,7,3831,379,8.250881145,5.937536205,0.995,54.14285714,3.991626056,0.103096428,-2.272090534,0.014728061,-4.218000683,14.94285714,6.908333333
264,31,0-40,524.7,495,40.15261769,41.363829,40.16482224,41.42828322,7,4810,548,8.478452363,6.306275287,0.995,78.28571429,4.360365138,0.118862869,-2.129784814,0.01698041,-4.075694963,15.87142857,7.408333333
265,31,0-40,550.2,525.8,39.8434257,41.10741893,39.8558528,41.17813311,7,10950,1218,9.301094735,7.104965448,0.995,174,5.159055299,0.116527986,-2.149623813,0.016646855,-4.095533962,18.11428571,9.158333333
266,31,0-40,551.6,505.7,40.41631308,41.61350758,40.42800007,41.67647709,7,9555,1004,9.164819857,6.9117473,0.995,143.4285714,4.965837151,0.11000291,-2.207248457,0.015714701,-4.153158606,13.98571429,5.725
267,31,0-40,906.6,864.8,39.89255861,40.40140506,39.91016465,40.43494148,9,13322,1588,9.497172083,7.370230642,0.995,176.4444444,5.173006064,0.124998245,-2.079455581,0.013888694,-4.276680158,17.75555556,14.09166667
268,31,0-40,1675.4,1675.4,40.26706081,40.26706081,40.29267292,40.29267292,12,25683,2586,10.15358457,7.857867559,0.995,215.5,5.37296091,0.105932933,-2.244949091,0.008827744,-4.729855741,15.05,15.05
269,31,0-40,1280.2,1280.2,40.06548222,40.06548222,40.08633369,40.08633369,12,17225,1829,9.754117096,7.511524648,0.995,152.4166667,5.026617999,0.111489835,-2.193821862,0.00929082,-4.678728512,16.5,16.5
270,31,0-40,1370.2,1370.2,39.89446332,39.89446332,39.91275527,39.91275527,12,15065,1613,9.620129452,7.385851078,0.995,134.4166667,4.900944428,0.112345344,-2.186177726,0.009362112,-4.671084376,17.74166667,17.74166667
271,31,0-40,1087.2,1087.2,40.39085884,40.39085884,40.41499023,40.41499023,12,12045,1286,9.396404915,7.159291905,0.995,107.1666667,4.674385255,0.11190209,-2.190130986,0.009325174,-4.675037635,14.16666667,14.16666667
272,31,0-40,1237.7,1237.7,40.15906887,40.15906887,40.18507804,40.18507804,12,9882,1228,9.198470199,7.113142109,0.995,102.3333333,4.628235459,0.130115112,-2.03933574,0.010842926,-4.524242389,15.825,15.825
273,31,0-40,1465.6,1465.6,39.77709315,39.89674921,39.80458775,39.92604749,11,31694,3229,10.36388267,8.079927771,0.995,293.5454545,5.682032498,0.10729905,-2.232135483,0.009754459,-4.630030756,18.6,17.725
274,31,0-40,122.2,88.4,40.31913464,40.65855102,40.32505916,40.67187945,9,8419,801,9.038246335,6.685860947,0.995,89,4.48863637,0.099540154,-2.307194157,0.011060017,-4.504418734,14.67777778,12.275
275,32,0-40,604.5,574.8,40.2880296,41.53159855,40.30052926,41.59924209,7,11690,1030,9.366489054,6.937314081,0.995,147.1428571,4.991403932,0.092334029,-2.382342528,0.013190576,-4.328252677,14.9,6.275
276,32,0-40,654,545.9,40.00747035,42.12584037,40.01378691,42.24359173,5,12151,1311,9.40516675,7.178545484,0.995,262.2,5.569107571,0.113087273,-2.179595432,0.022617455,-3.789033345,16.92,2.333333333
277,32,0-40,560.1,518.1,40.83688248,41.77453897,40.84558692,41.81281246,7,9765,1201,9.186559843,7.090909822,0.995,171.5714286,5.144999673,0.128771312,-2.049717222,0.018395902,-3.995627371,11.02857143,4.65
278,32,0-40,654,545.9,40.00747035,42.12584037,40.01378691,42.24359173,5,16944,1440,9.737669068,7.272398393,0.995,288,5.66296048,0.089226042,-2.41658233,0.017845208,-4.026020242,16.92,2.333333333
279,32,0-40,611.6,483.6,40.2852325,41.81467785,40.28864028,41.87310957,5,9805,990,9.190647739,6.897704943,0.995,198,5.288267031,0.105717001,-2.246989557,0.0211434,-3.856427469,14.92,4.383333333
280,32,0-40,571.4,455.2,40.20149973,41.78080559,40.20500838,41.84342666,5,15823,1671,9.669219857,7.421177529,0.995,334.2,5.811739616,0.110836822,-2.199696229,0.022167364,-3.809134141,15.52,4.608333333
